original row-2	State Code	County Code	Site Num	Address	State	County	City	Date Local	NO2 Units	NO2 Mean	NO2 1st Max Value	NO2 1st Max Hour	NO2 AQI	O3 Units	O3 Mean	O3 1st Max Value	O3 1st Max Hour	O3 AQI	SO2 Units	SO2 Mean	SO2 1st Max Value	SO2 1st Max Hour	SO2 AQI	CO Units	CO Mean	CO 1st Max Value	CO 1st Max Hour	CO AQI
224569	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-10	Parts per billion	33.609524	49.4	8	46	Parts per million	0.005583	0.013	9	12	Parts per billion	3.34026	14.3	8	20.0	Parts per million	0.5979165	1.3	7	10.0
224573	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-11	Parts per billion	26.55	37.7	0	35	Parts per million	0.013458	0.028	10	26	Parts per billion	2.3083335	6.1	7	9.0	Parts per million	0.5958335	1.1	0	10.0
224577	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-12	Parts per billion	19.556522	35.9	11	33	Parts per million	0.011583	0.015	21	14	Parts per billion	0.897826	2.4	21	3.0	Parts per million	0.3145835	0.6	7	5.0
224581	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-13	Parts per billion	17.929167	33.5	17	31	Parts per million	0.014333	0.017	8	16	Parts per billion	1.51875	3.7	5	4.0	Parts per million	0.275	0.8	7	5.0
224585	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-14	Parts per billion	13.816667	23.3	22	22	Parts per million	0.01925	0.027	9	25	Parts per billion	1.7458334999999998	3.5	19	4.0	Parts per million	0.258333	0.5	5	3.0
224589	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-15	Parts per billion	18.579167	39.8	23	37	Parts per million	0.018583	0.033	9	31	Parts per billion	2.7520835000000003	4.8	6	6.0	Parts per million	0.2895835	0.6	23	5.0
224593	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-16	Parts per billion	29.183333	44.1	5	42	Parts per million	0.012917	0.019	11	18	Parts per billion	3.2395835	6.5	7	9.0	Parts per million	0.504167	1.3	2	9.0
224597	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-17	Parts per billion	26.408696	36.1	18	34	Parts per million	0.006375	0.021	23	19	Parts per billion	1.3666665	3.6	21	4.0	Parts per million	0.5256339999999999	1.0	17	8.0
224601	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-18	Parts per billion	12.533333	18.2	17	17	Parts per million	0.022208	0.026	7	24	Parts per billion	2.4020835	3.4	21	4.0	Parts per million	0.310417	0.6	17	7.0
224605	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-19	Parts per billion	19.329167	32.0	17	30	Parts per million	0.017958	0.022	8	20	Parts per billion	2.8435065	4.9	7	6.0	Parts per million	0.30625	0.4	7	3.0
224609	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-20	Parts per billion	21.879167	37.8	9	35	Parts per million	0.018833	0.024	18	22	Parts per billion	3.0166665	4.4	6	6.0	Parts per million	0.3604165	0.6	9	6.0
224613	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-21	Parts per billion	13.483333	21.9	7	20	Parts per million	0.020958	0.028	9	26	Parts per billion	2.3166665	3.3	5	4.0	Parts per million	0.341667	1.3	19	6.0
224617	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-22	Parts per billion	27.4125	34.8	6	32	Parts per million	0.012458	0.017	8	16	Parts per billion	4.3625	7.5	7	10.0	Parts per million	0.4041665	0.5	15	6.0
224621	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-23	Parts per billion	33.675	50.6	19	47	Parts per million	0.009542	0.016	23	15	Parts per billion	3.4125	5.4	18	7.0	Parts per million	0.5395835	1.0	19	9.0
224625	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-24	Parts per billion	20.290909	35.8	0	33	Parts per million	0.019458	0.026	2	24	Parts per billion	0.6083335	1.0	0	1.0	Parts per million	0.40625	0.8	0	9.0
224629	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-25	Parts per billion	19.533333	32.0	18	30	Parts per million	0.013833	0.02	6	19	Parts per billion	1.9666665	4.4	21	6.0	Parts per million	0.3085145	0.4	16	5.0
224633	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-26	Parts per billion	15.391667	20.6	2	19	Parts per million	0.011208	0.022	21	20	Parts per billion	1.76875	4.2	0	6.0	Parts per million	0.425	1.5	4	6.0
224637	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-27	Parts per billion	11.683333	16.8	11	15	Parts per million	0.016917	0.02	0	19	Parts per billion	1.8645835	4.1	5	6.0	Parts per million	0.6625	2.4	9	14.0
224641	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-28	Parts per billion	11.983333	18.8	22	17	Parts per million	0.024542	0.03	9	28	Parts per billion	2.01875	3.8	5	4.0	Parts per million	0.46875	1.2	19	6.0
224645	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-29	Parts per billion	26.879167	37.6	22	35	Parts per million	0.014458	0.022	23	20	Parts per billion	3.1541665	5.2	6	7.0	Parts per million	0.4729164999999999	0.8	22	6.0
224649	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-30	Parts per billion	25.591667	45.0	19	42	Parts per million	0.011625	0.022	0	20	Parts per billion	2.3416665	5.0	21	7.0	Parts per million	0.558333	1.1	19	9.0
224653	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-12-01	Parts per billion	21.934783	33.6	7	31	Parts per million	0.013208	0.027	22	25	Parts per billion	1.8738095	3.7	7	4.0	Parts per million	0.4958335	0.8	8	9.0
224657	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-12-02	Parts per billion	9.754167	20.3	7	19	Parts per million	0.024417	0.028	15	26	Parts per billion	1.0354165	3.0	5	4.0	Parts per million	0.2124095	0.3	0	3.0
224661	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-12-03	Parts per billion	19.829167	37.4	7	35	Parts per million	0.008125	0.018	21	17	Parts per billion	1.74375	3.1	18	4.0	Parts per million	0.3625	0.7	7	6.0
224665	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-12-04	Parts per billion	18.120833	32.3	7	30	Parts per million	0.016875	0.024	10	22	Parts per billion	2.5708335	5.1	6	7.0	Parts per million	0.3104165	0.6	18	5.0
224669	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-12-05	Parts per billion	17.991667	27.7	22	25	Parts per million	0.01325	0.021	10	19	Parts per billion	1.2270835	2.6	23	3.0	Parts per million	0.2916665	0.5	22	5.0
224673	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-12-06	Parts per billion	26.304167	35.1	11	33	Parts per million	0.006542	0.02	23	19	Parts per billion	1.7208335	3.7	7	4.0	Parts per million	0.59375	0.9	6	8.0
224677	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-12-07	Parts per billion	8.658333	12.6	20	11	Parts per million	0.026708	0.029	10	27	Parts per billion	1.7604165	2.6	18	3.0	Parts per million	0.2333335	0.5	14	5.0
